# t(seg)	 CIC (A)	 Reactivity($)
10.759999999999993	1.0280563913417986	7.347054533702192
10.819999999999993	1.028129706037313	7.347046202133459
10.879999999999994	1.0282028965808188	7.347038947174188
10.939999999999994	1.02827596394161	7.347032749663657
10.999999999999995	1.0283489090795046	7.347027590732748
11.059999999999995	1.0284217329449592	7.347023451803579
11.119999999999996	1.0284944364791777	7.347020314586672
11.179999999999996	1.0285670206142192	7.347018161077428
11.239999999999997	1.0286394862731074	7.347016973555942
11.299999999999997	1.028711834369932	7.347016734580655
11.359999999999998	1.0287840658099543	7.34701742698823
11.419999999999998	1.028856181489708	7.347019033889994
11.479999999999999	1.0289281822970986	7.347021538667765
11.54	1.029000069111504	7.347024924972535
11.6	1.0290718428038697	7.347029176719462
11.66	1.0291435042368047	7.347034278085996
11.72	1.0292150542646765	7.347040213507879
11.780000000000001	1.0292864937337043	7.347046967677066
11.840000000000002	1.0293578234820489	7.347054525536158
11.900000000000002	1.0294290443399048	7.347062872277546
11.960000000000003	1.029500157129587	7.347071993337374
12.020000000000003	1.0295711626656217	7.347081874395416
12.080000000000004	1.0296420617548305	7.347092501368858
12.140000000000004	1.0297128551964163	7.347103860409707
12.200000000000005	1.0297835437820484	7.347115937902855
12.260000000000005	1.029854128295944	7.34712872045994
12.320000000000006	1.0299246095149512	7.347142194918718
12.380000000000006	1.0299949882086308	7.347156348337973
12.440000000000007	1.0300652651393336	7.347171167994409
12.500000000000007	1.0301354410622816	7.34718664138026
12.560000000000008	1.030205516725644	7.347202756198745
12.620000000000008	1.0302754928706153	7.34721950036079
12.680000000000009	1.03034537023149	7.347236861983323
12.740000000000009	1.0304151495357385	7.347254829384132
12.80000000000001	1.0304848315040793	7.347273391079533
12.86000000000001	1.0305544168505545	7.347292535781641
12.92000000000001	1.030623906282599	7.347312252393906
12.980000000000011	1.0306933005011136	7.347332530008795
13.040000000000012	1.030762600200534	7.347353357904189
13.100000000000012	1.0308318060689015	7.347374725542204
13.160000000000013	1.0309009187879299	7.3473966225626794
13.220000000000013	1.0309699390330755	7.347419038783881
13.280000000000014	1.031038867473601	7.347441964196085
13.340000000000014	1.0311077047726442	7.347465388962031
13.400000000000015	1.0311764515872817	7.347489303410765
13.460000000000015	1.0312451085685939	7.347513698037188
13.520000000000016	1.031313676361729	7.347538563498549
13.580000000000016	1.0313821556059655	7.3475638906108385
13.640000000000017	1.0314505469347748	7.347589670347803
13.700000000000017	1.0315188509758817	7.3476158938353215
13.760000000000018	1.0315870683513269	7.347642552352496
13.820000000000018	1.0316551996775254	7.347669637325867
13.880000000000019	1.0317232455653265	7.3476971403285285
13.940000000000019	1.0317912066200725	7.347725053076751
14.00000000000002	1.0318590834416566	7.347753367428437
14.06000000000002	1.03192687662458	7.347782075379482
14.12000000000002	1.0319945867580085	7.347811169061961
14.180000000000021	1.032062214425829	7.347840640741572
14.240000000000022	1.0321297602067037	7.347870482815766
14.300000000000022	1.0321972246741258	7.347900687810573
14.360000000000023	1.0322646083964735	7.347931248379026
14.420000000000023	1.0323319119370629	7.347962157298613
14.480000000000024	1.0323991358542004	7.347993407469102
14.540000000000024	1.0324662807012361	7.348024991910048
14.600000000000025	1.032533347026615	7.348056903759494
14.660000000000025	1.032600335373927	7.348089136271315
14.720000000000026	1.0326672462819588	7.348121682812313
14.780000000000026	1.0327340802847433	7.348154536862548
14.840000000000027	1.032800837911608	7.348187692010823
14.900000000000027	1.0328675196872246	7.348221141953708
14.960000000000027	1.0329341261316578	7.348254880494767
15.020000000000028	1.0330006577604112	7.34828890154033
15.080000000000028	1.0330671150844757	7.3483231990993545
15.140000000000029	1.033133498610376	7.348357767281281
15.20000000000003	1.0331998088402155	7.348392600293758
15.26000000000003	1.033266046271724	7.348427692442035
15.32000000000003	1.0333322113983003	7.348463038124928
15.380000000000031	1.0333983047090587	7.348498631836345
15.440000000000031	1.0334643266888712	7.348534468160114
15.500000000000032	1.0335302778184128	7.348570541771625
15.560000000000032	1.033596158574203	7.348606847433645
15.620000000000033	1.0336619694286497	7.348643379996353
15.680000000000033	1.03372771085009	7.348680134395235
15.740000000000034	1.0337933833028328	7.348717105649241
15.800000000000034	1.0338589872471993	7.34875428885963
15.860000000000035	1.033924523139564	7.348791679208776
15.920000000000035	1.0339899914323951	7.348829271958231
15.980000000000036	1.034055392574294	7.348867062447618
16.040000000000035	1.0341207270100339	7.348905046092661
16.100000000000033	1.0341859951806005	7.348943218385062
16.160000000000032	1.0342511975232294	7.348981574890167
16.22000000000003	1.0343163344714432	7.349020111245188
16.28000000000003	1.0343814064550914	7.349058823159675
16.34000000000003	1.0344464139003853	7.3490977064123335
16.400000000000027	1.0345113572299367	7.349136756851278
16.460000000000026	1.0345762368627927	7.349175970391851
16.520000000000024	1.0346410532144728	7.349215343015575
16.580000000000023	1.034705806697004	7.349254870769874
16.640000000000022	1.034770497718956	7.3492945497650695
16.70000000000002	1.0348351266854765	7.349334376176018
16.76000000000002	1.0348996939983248	7.349374346237541
16.820000000000018	1.034964200055906	7.349414456246497
16.880000000000017	1.0350286452533062	7.349454702559271
16.940000000000015	1.035093029982323	7.349495081590284
17.000000000000014	1.0351573546315014	7.349535589811872
17.060000000000013	1.0352216195861637	7.349576223753111
17.12000000000001	1.0352858252284434	7.349616979998072
17.18000000000001	1.0353499719373171	7.349657855186193
17.24000000000001	1.0354140600886357	7.349698846010785
17.300000000000008	1.0354780900551546	7.349739949216642
17.360000000000007	1.0355420622065654	7.349781161601727
17.420000000000005	1.035605976909527	7.3498224800137875
17.480000000000004	1.035669834527695	7.349863901351943
17.540000000000003	1.0357336354217506	7.349905422563039
17.6	1.0357973799494324	7.349947040643459
17.66	1.0358610684655645	7.349988752636882
17.72	1.0359247013220834	7.350030555632954
17.779999999999998	1.0359882788680699	7.350072446768003
17.839999999999996	1.036051801449775	7.350114423223013
17.899999999999995	1.0361152694106486	7.35015648222303
17.959999999999994	1.0361786830913682	7.35019862103851
18.019999999999992	1.036242042829863	7.35024083698048
18.07999999999999	1.036305348961345	7.350283127402661
18.13999999999999	1.0363686018183331	7.350325489701777
18.19999999999999	1.0364318017306793	7.350367921312682
18.259999999999987	1.036494949025597	7.350410419712521
18.319999999999986	1.0365580440276851	7.350452982416553
18.379999999999985	1.036621087058954	7.350495606978899
18.439999999999984	1.0366840784388518	7.350538290992525
18.499999999999982	1.036747018484287	7.350581032086172
18.55999999999998	1.0368099075096562	7.3506238279269915
18.61999999999998	1.0368727458268667	7.3506666762176796
18.67999999999998	1.0369355337453614	7.350709574696251
18.739999999999977	1.0369982715721424	7.350752521136032
18.799999999999976	1.037060959611795	7.350795513344738
18.859999999999975	1.037123598166511	7.350838549163723
18.919999999999973	1.0371861875361124	7.350881626467893
18.979999999999972	1.0372487280180733	7.350924743164703
19.03999999999997	1.0373112199075436	7.350967897193694
19.09999999999997	1.037373663497371	7.351011086526555
19.159999999999968	1.037436059078123	7.351054309165531
19.219999999999967	1.03749840693811	7.35109756314403
19.279999999999966	1.037560707363405	7.3511408465252135
19.339999999999964	1.0376229606378677	7.351184157402604
19.399999999999963	1.0376851670431633	7.351227493897711
19.45999999999996	1.0377473268587851	7.3512708541621326
19.51999999999996	1.0378094403620748	7.351314236374602
19.57999999999996	1.0378715078282428	7.3513576387424076
19.639999999999958	1.0379335295303898	7.351401059499968
19.699999999999957	1.0379955057395247	7.35144449690829
19.759999999999955	1.0380574367245872	7.351487949255401
19.819999999999954	1.038119322752466	7.351531414855524
19.879999999999953	1.0381811640880179	7.351574892047545
19.93999999999995	1.0382429609940886	7.351618379197223
19.99999999999995	1.03830471373153	7.351661874693551
20.05999999999995	1.038366422559221	7.351705376951161
20.119999999999948	1.0384280877340848	7.351748884408469
20.179999999999946	1.038489709511108	7.351792395527299
20.239999999999945	1.0385512881433585	7.351835908793161
20.299999999999944	1.038612823882004	7.351879422714492
20.359999999999943	1.0386743169763302	7.351922935822605
20.41999999999994	1.038735767673757	7.351966446670843
20.47999999999994	1.0387971762198578	7.352009953834131
20.53999999999994	1.0388585428583763	7.352053455910132
20.599999999999937	1.0389198678312435	7.352096951516822
20.659999999999936	1.0389811513785938	7.352140439293131
20.719999999999935	1.0390423937387838	7.3521839178995485
20.779999999999934	1.0391035951484069	7.352227386015802
20.839999999999932	1.0391647558423118	7.352270842342756
20.89999999999993	1.039225876053616	7.3523142855998005
20.95999999999993	1.0392869560137248	7.352357714527201
21.01999999999993	1.039347995952345	7.352401127882848
21.079999999999927	1.0394089960975028	7.352444524444973
21.139999999999926	1.0394699566755565	7.352487903009033
21.199999999999925	1.0395308779112151	7.352531262389953
21.259999999999923	1.039591760027551	7.3525746014199225
21.319999999999922	1.039652603246017	7.352617918949492
21.37999999999992	1.039713407786459	7.352661213845681
21.43999999999992	1.0397741738671338	7.352704484994292
21.49999999999992	1.0398349017047213	7.352747731297242
21.559999999999917	1.0398955915143395	7.352790951673139
21.619999999999916	1.0399562435095604	7.352834145058102
21.679999999999914	1.0400168579024207	7.352877310402679
21.739999999999913	1.04007743490344	7.35292044667558
21.799999999999912	1.0401379747216315	7.352963552859811
21.85999999999991	1.040198477564517	7.353006627954677
21.91999999999991	1.0402589436381409	7.353049670974904
21.979999999999908	1.040319373147083	7.353092680950116
22.039999999999907	1.040379766294471	7.353135656924567
22.099999999999905	1.040440123281996	7.353178597958642
22.159999999999904	1.0405004443099233	7.3532215031255195
22.219999999999903	1.0405607295771058	7.353264371513751
22.2799999999999	1.0406209792809977	7.353307202226042
22.3399999999999	1.040681193617666	7.35334999437827
22.3999999999999	1.0407413727818038	7.353392747100629
22.459999999999898	1.0408015169667422	7.353435459537378
22.519999999999897	1.0408616263644623	7.353478130845194
22.579999999999895	1.0409217011656082	7.353520760194096
22.639999999999894	1.0409817415594982	7.35356334676787
22.699999999999893	1.0410417477341367	7.353605889762401
22.75999999999989	1.041101719876226	7.353648388386279
22.81999999999989	1.041161658171179	7.3536908418611215
22.87999999999989	1.041221562803128	7.353733249420059
22.939999999999888	1.0412814339549394	7.353775610309291
22.999999999999886	1.0413412718082227	7.35381792378657
23.059999999999885	1.0414010765433417	7.353860189121103
23.119999999999884	1.0414608483394268	7.3539024055941065
23.179999999999882	1.0415205873743851	7.353944572498694
23.23999999999988	1.0415802938249112	7.35398668913927
23.29999999999988	1.0416399678664976	7.354028754830583
23.35999999999988	1.041699609673446	7.354070768899541
23.419999999999877	1.0417592194188772	7.354112730683196
23.479999999999876	1.0418187972747421	7.35415463953025
23.539999999999875	1.041878343411831	7.354196494799146
23.599999999999874	1.0419378579997842	7.354238295859125
23.659999999999872	1.0419973412071029	7.354280042090754
23.71999999999987	1.0420567932011566	7.354321732883126
23.77999999999987	1.0421162141481963	7.354363367636521
23.83999999999987	1.0421756042133623	7.354404945761487
23.899999999999867	1.0422349635606931	7.354446466677465
23.959999999999866	1.0422942923531373	7.354487929814341
24.019999999999865	1.0423535907525605	7.354529334611421
24.079999999999863	1.0424128589197568	7.354570680517308
24.139999999999862	1.0424720970144565	7.3546119669907
24.19999999999986	1.0425313051953362	7.354653193498543
24.25999999999986	1.0425904836200266	7.354694359517137
24.319999999999858	1.0426496324451238	7.354735464532914
24.379999999999857	1.0427087518261955	7.354776508039764
24.439999999999856	1.0427678419177913	7.354817489540849
24.499999999999854	1.0428269028734516	7.354858408548705
24.559999999999853	1.0428859348457156	7.354899264583911
24.619999999999852	1.0429449379861293	7.354940057175035
24.67999999999985	1.0430039124452553	7.354980785860048
24.73999999999985	1.0430628583726795	7.355021450184009
24.799999999999848	1.0431217759170215	7.355062049701397
24.859999999999847	1.0431806652259412	7.355102583974263
24.919999999999845	1.0432395264461465	7.3551430525721075
24.979999999999844	1.043298359723403	7.355183455073157
25.039999999999843	1.0433571652025404	7.355223791063155
25.09999999999984	1.0434159430274614	7.355264060135023
25.15999999999984	1.0434746933411492	7.3553042618902404
25.21999999999984	1.0435334162856744	7.355344395936876
25.279999999999838	1.0435921120022038	7.35538446189084
