# t(seg)	 CIC (A)	 Reactivity($)
14.540000000000024	1.0324662807012361	0.0
14.600000000000025	1.032533347026615	0.0
14.660000000000025	1.032600335373927	0.0
14.720000000000026	1.0326672462819588	0.0
14.780000000000026	1.0327340802847433	0.0
14.840000000000027	1.032800837911608	0.0
14.900000000000027	1.0328675196872246	0.0
14.960000000000027	1.0329341261316578	0.0
15.020000000000028	1.0330006577604112	0.0
15.080000000000028	1.0330671150844757	0.0
15.140000000000029	1.033133498610376	0.0
15.20000000000003	1.0331998088402155	0.0
15.26000000000003	1.033266046271724	0.0
15.32000000000003	1.0333322113983003	0.0
15.380000000000031	1.0333983047090587	0.0
15.440000000000031	1.0334643266888712	0.0
15.500000000000032	1.0335302778184128	0.0
15.560000000000032	1.033596158574203	0.0
15.620000000000033	1.0336619694286497	0.0
15.680000000000033	1.03372771085009	0.0
15.740000000000034	1.0337933833028328	0.0
15.800000000000034	1.0338589872471993	0.0
15.860000000000035	1.033924523139564	0.0
15.920000000000035	1.0339899914323951	0.0
15.980000000000036	1.034055392574294	0.0
16.040000000000035	1.0341207270100339	0.0
16.100000000000033	1.0341859951806005	0.0
16.160000000000032	1.0342511975232294	0.0
16.22000000000003	1.0343163344714432	0.0
16.28000000000003	1.0343814064550914	0.0
16.34000000000003	1.0344464139003853	0.0
16.400000000000027	1.0345113572299367	0.0
16.460000000000026	1.0345762368627927	0.0
16.520000000000024	1.0346410532144728	0.0
16.580000000000023	1.034705806697004	0.0
16.640000000000022	1.034770497718956	0.0
16.70000000000002	1.0348351266854765	0.0
16.76000000000002	1.0348996939983248	0.0
16.820000000000018	1.034964200055906	0.0
16.880000000000017	1.0350286452533062	0.0
16.940000000000015	1.035093029982323	0.0
17.000000000000014	1.0351573546315014	0.0
17.060000000000013	1.0352216195861637	0.0
17.12000000000001	1.0352858252284434	0.0
17.18000000000001	1.0353499719373171	0.0
17.24000000000001	1.0354140600886357	0.0
